line,secDetail,orderDetail,node,distance,distancePreviousStop,latitude,longitude
9,19,1,9219,8302,0,40.466617986739,-3.6544536261899
9,19,1,9754,8338,0,40.466629318515,-3.6540432509287
9,19,1,9759,8368,0,40.466846607387,-3.6538530906822
9,19,1,9214,8384,0,40.466990688079,-3.6538639244882
9,19,1,9207,8403,0,40.467125086384,-3.6539938004064
9,19,1,9817,8498,0,40.467840237165,-3.6533838191544
9,19,1,9824,8698,0,40.469352063719,-3.6520832141454
9,19,1,9825,8717,0,40.46947897285,-3.6519440686736
9,19,1,9820,8765,0,40.469841137221,-3.6516231778803
9,19,1,9821,8806,0,40.47015780015,-3.6513832376407
9,19,1,9827,8827,0,40.470311740227,-3.6512431707195
9,19,1,9829,8885,0,40.470737353231,-3.6508532868914
9,19,1,9828,8914,0,40.47095463023,-3.6506642844482
9,19,1,9164,8954,0,40.471262402277,-3.650403016559
9,19,1,19594,8974,0,40.471407273065,-3.6502734743993
9,19,1,19595,9002,0,40.471615547376,-3.6500832017709
9,19,1,19593,9035,0,40.471868976023,-3.6498733093075
9,19,1,9138,9089,0,40.472267386946,-3.6495138168498
9,19,1,9844,9134,0,40.47258455571,-3.649183029272
9,19,1,9112,9197,0,40.473055316261,-3.6487734996503
9,19,1,9095,9239,0,40.47333649573,-3.6484341008341
9,19,1,9789,9264,0,40.473455014025,-3.6481839701966
9,19,1,20970,9344,0,40.473640291798,-3.647273860575
9,19,1,20971,9410,0,40.473701845563,-3.6459331561925
9,19,1,9785,9459,0,40.473606318129,-3.645294035093
9,19,1,9779,9514,0,40.473606318129,-3.645294035093
9,19,1,10023,9542,0,40.473840496601,-3.6453033550872
9,19,1,10022,9560,0,40.47401166248,-3.6453038140901
9,19,1,9780,9587,0,40.474236437354,-3.6453838254917
9,19,1,9074,9603,0,40.474380354105,-3.6454241333087
9,19,1,9061,9650,0,40.474730027186,-3.6457235857287
9,19,1,9044,9812,0,40.475667903776,-3.6471635638241
9,19,1,9041,9857,0,40.475899670163,-3.6476034645442
9,19,1,9791,9905,0,40.47615840044,-3.6480542450557
9,19,1,9792,9922,0,40.476274847807,-3.648173337167
9,19,1,9793,9939,0,40.476409364731,-3.6482831656869
9,19,1,9038,9959,0,40.476561726219,-3.6484238392847
9,19,1,15485,9984,0,40.476750015104,-3.6485837349754
9,19,1,9030,10009,0,40.476938303755,-3.6487436315635
9,19,1,9027,10029,0,40.47709072426,-3.6488736902409
9,19,1,9026,10035,0,40.477126539184,-3.648912966453
9,19,1,9024,10059,0,40.477305812357,-3.6490739577834
9,19,1,15484,10083,0,40.477485204571,-3.6492137157032
9,29,1,9017,12,0,40.477979399067,-3.6494438093382
9,29,1,15546,87,0,40.47860833393,-3.649743631686
9,29,1,15547,102,0,40.478654337299,-3.6495730091453
9,29,1,15545,149,0,40.478801400646,-3.6490529689347
9,29,1,15543,241,0,40.479068376187,-3.648033856535
9,29,1,15544,247,0,40.479095798159,-3.647963333797
9,29,1,9006,254,0,40.479114205105,-3.6478939041065
9,29,1,9007,298,0,40.47900946262,-3.6472935728137
9,29,1,9012,327,0,40.478596174075,-3.6470937622485
9,29,1,9016,376,0,40.47828175935,-3.6469338352966
9,29,1,9018,414,0,40.477967568826,-3.6467338003693
9,29,1,9021,452,0,40.477680911153,-3.6464431907766
9,29,1,9788,493,0,40.477582426003,-3.6463337093686
9,29,1,9787,507,0,40.477178704532,-3.6460337228291
9,29,1,9043,560,0,40.475667903776,-3.6471635638241
9,29,1,9061,758,0,40.474730027186,-3.6457235857287
9,29,1,9074,920,0,40.474380354105,-3.6454241333087
9,29,1,9780,967,0,40.474236437354,-3.6453838254917
9,29,1,9781,983,0,40.474019722334,-3.6454737658934
9,29,1,9083,1009,0,40.473848385171,-3.6455039765503
9,29,1,9783,1028,0,40.473776094098,-3.6455433933924
9,29,1,9784,1036,0,40.473701845563,-3.6459331561925
9,29,1,20971,1072,0,40.473701845563,-3.6459331561925
9,29,1,20970,1121,0,40.473640291798,-3.647273860575
9,29,1,9789,1187,0,40.473455014025,-3.6481839701966
9,29,1,9095,1267,0,40.47333649573,-3.6484341008341
9,29,1,9112,1292,0,40.473055316261,-3.6487734996503
9,29,1,9844,1334,0,40.47258455571,-3.649183029272
9,29,1,9138,1397,0,40.472267386946,-3.6495138168498
9,29,1,19593,1442,0,40.471868976023,-3.6498733093075
9,29,1,19595,1496,0,40.471615547376,-3.6500832017709
9,29,1,19594,1529,0,40.471407273065,-3.6502734743993
9,29,1,9164,1557,0,40.471262402277,-3.650403016559
9,29,1,9828,1577,0,40.47095463023,-3.6506642844482
9,29,1,9829,1617,0,40.470737353231,-3.6508532868914
9,29,1,9827,1646,0,40.470311740227,-3.6512431707195
9,29,1,9821,1704,0,40.47015780015,-3.6513832376407
9,29,1,9820,1725,0,40.469841137221,-3.6516231778803
9,29,1,9825,1766,0,40.46947897285,-3.6519440686736
9,29,1,9824,1814,0,40.469352063719,-3.6520832141454
9,29,1,9817,1833,0,40.467840237165,-3.6533838191544
9,29,1,9207,2033,0,40.467125086384,-3.6539938004064
9,29,1,9763,2128,0,40.466905533498,-3.6545838099006
9,29,1,9752,2191,0,40.466788478019,-3.6545732369534
9,29,1,9751,2204,0,40.466617986739,-3.6544536261899
9,29,1,9220,2226,0,40.466292028465,-3.6547429904223
9,29,1,15353,2270,0,40.465295550472,-3.6557135048315
9,29,1,19706,2407,0,40.465014630955,-3.6560032955686
9,29,1,19705,2447,0,40.463537204077,-3.6575836072416
9,29,1,9984,2659,0,40.463337872172,-3.6577833574039
9,29,1,9577,2687,0,40.463337872172,-3.6577833574039
9,29,1,9578,2709,0,40.463191341165,-3.6582030077054
9,29,1,9579,2733,0,40.463029633616,-3.658123582742
9,29,1,19702,2753,0,40.462748761849,-3.6584039183714
9,29,1,19701,2792,0,40.462278874774,-3.6586540978437
9,29,1,19704,2849,0,40.462179554101,-3.6586932299382
9,29,1,19703,2860,0,40.461872334886,-3.6588541755615
9,29,1,9547,2897,0,40.461736348599,-3.6590038190088
9,29,1,9546,2917,0,40.46146403234,-3.6593632534452
9,29,1,19712,2959,0,40.460856499497,-3.660053191047
9,29,1,19711,3049,0,40.460022249414,-3.6610039099212
9,29,1,9524,3172,0,40.459840699006,-3.6612439148555
9,29,1,11085,3201,0,40.459251142115,-3.6603641794889
9,29,1,9540,3300,0,40.459134888781,-3.6602132542872
9,29,1,9541,3318,0,40.458693969845,-3.6601228404567
9,29,1,9542,3367,0,40.457691122061,-3.6606237042257
9,29,1,9300,3487,0,40.457131254104,-3.6608540979939
9,29,1,9315,3552,0,40.456661536937,-3.6610735778319
9,29,1,9519,3608,0,40.456291431025,-3.6612032195047
9,29,1,15200,3650,0,40.455976920064,-3.6610633294633
9,29,1,9518,3687,0,40.455869042022,-3.6610233530187
9,29,1,9517,3700,0,40.455239904792,-3.6607636256624
9,29,1,9348,3773,0,40.455041996697,-3.660713333404
9,29,1,9485,3796,0,40.454627759236,-3.6606833300862
9,29,1,9486,3841,0,40.454249326112,-3.6606937753707
9,29,1,9477,3883,0,40.454005398589,-3.6608140368353
9,29,1,19852,3912,0,40.45376136305,-3.6609531656632
9,29,1,9478,3944,0,40.453448707113,-3.6620633843586
9,29,1,17256,4044,0,40.453126687129,-3.6632336459372
9,29,1,17258,4149,0,40.453108041047,-3.6633431392203
9,29,1,17257,4159,0,40.453034532255,-3.6635936108946
9,29,1,10014,4181,0,40.452758637278,-3.6645732639148
9,29,1,10048,4270,0,40.452611274594,-3.6651331635147
9,29,1,10047,4320,0,40.452528353046,-3.6654531177258
9,29,1,10046,4349,0,40.452491450456,-3.6656037050525
9,29,1,10010,4362,0,40.452417712623,-3.6658930868119
9,29,1,10009,4388,0,40.45234402844,-3.6661730340265
9,29,1,5673,4413,0,40.452286224865,-3.6668234389806
9,29,1,823,4469,0,40.452286224865,-3.6668234389806
9,29,1,19817,4532,0,40.451957172012,-3.6676433363507
9,29,1,19816,4572,0,40.451218437309,-3.6676442799155
9,29,1,856,4655,0,40.451047448377,-3.6676131055579
9,29,1,861,4674,0,40.450606936664,-3.6674530817676
9,29,1,6392,4725,0,40.450409371857,-3.6673438133716
9,29,1,19812,4749,0,40.450247445651,-3.6673032956787
9,29,1,19811,4767,0,40.449098461656,-3.666583202313
9,29,1,15122,4908,0,40.448834429573,-3.6670640833998
9,29,1,15120,4958,0,40.448779685125,-3.6671838248541
9,29,1,901,4970,0,40.448342583793,-3.6679931743482
9,29,1,918,5055,0,40.447960393479,-3.6686532957227
9,29,1,954,5125,0,40.447107127297,-3.6697639126631
9,29,1,959,5258,0,40.446961708562,-3.6699841607018
9,29,1,972,5283,0,40.446480182199,-3.6706833628293
9,29,1,976,5363,0,40.446389393672,-3.6708039180194
9,29,1,984,5377,0,40.445980395185,-3.6714236450748
9,29,1,989,5447,0,40.445871363075,-3.6715829301264
9,29,1,994,5465,0,40.445662238046,-3.671913379589
9,29,1,1002,5501,0,40.44517121832,-3.6726938233036
9,29,1,1013,5587,0,40.444716584088,-3.6734133019491
9,29,1,1020,5666,0,40.444389114633,-3.6739536290732
9,29,1,1026,5724,0,40.444171091433,-3.6742639292936
9,29,1,1035,5760,0,40.443935174504,-3.674552823787
9,29,1,1040,5796,0,40.443762659654,-3.6747833926335
9,29,1,1059,5824,0,40.443245415509,-3.675423212725
9,29,1,1080,5902,0,40.442791633317,-3.6759940897506
9,29,1,19749,5972,0,40.442464096712,-3.676543821399
9,29,1,19748,6031,0,40.442100054372,-3.6771733619588
9,29,1,1115,6099,0,40.441744194243,-3.6779432931198
9,29,1,1120,6174,0,40.441680430257,-3.6780629225694
9,29,1,11169,6187,0,40.441625847448,-3.678153166134
9,29,1,11171,6197,0,40.441489068367,-3.6784336000088
9,29,1,11168,6225,0,40.441342754091,-3.6788035493749
9,29,1,16964,6261,0,40.441059719476,-3.679443315787
9,29,1,16963,6323,0,40.440777562177,-3.6799333396835
9,29,1,1165,6375,0,40.440558877793,-3.6803532535675
9,29,1,8949,6418,0,40.440312041798,-3.680963893993
9,29,1,6447,6478,0,40.439392412562,-3.6826135772594
9,29,1,6410,6651,0,40.439129150364,-3.6829528457012
9,29,1,17185,6692,0,40.439129150364,-3.6829528457012
9,29,1,17184,6725,0,40.439089875404,-3.6850228998363
9,29,1,1237,6872,0,40.439089875404,-3.6850228998363
9,29,1,1287,6984,0,40.437865605783,-3.6863828889238
9,29,1,17264,7147,0,40.437829565323,-3.6863837014373
9,29,1,17263,7151,0,40.43773941867,-3.6863933960738
9,29,1,17179,7161,0,40.437450954969,-3.6864234755696
9,29,1,17178,7193,0,40.437369816674,-3.6864332617273
9,29,1,6485,7202,0,40.437027302751,-3.6864627911622
9,29,1,6484,7240,0,40.436297218992,-3.6865237489606
9,29,1,1399,7321,0,40.435404984492,-3.6865830561083
9,29,1,1417,7420,0,40.435170570853,-3.6866136837238
9,29,1,1499,7447,0,40.434025961734,-3.6866940011514
9,29,1,16944,7574,0,40.433620388975,-3.6867228864994
9,29,1,16943,7619,0,40.432971387049,-3.6867834849169
9,29,1,1564,7692,0,40.432646889553,-3.6868131942771
9,29,1,1619,7727,0,40.431709486454,-3.6868932564598
9,29,1,1642,7832,0,40.431141685713,-3.6869334572961
9,29,1,1671,7895,0,40.430447585515,-3.6870030242289
9,29,1,1773,7972,0,40.429257099593,-3.6872231528519
9,29,1,1849,8105,0,40.427868239485,-3.6874730837691
9,29,1,1922,8261,0,40.426497332239,-3.6877337973453
9,29,1,2009,8415,0,40.425378974511,-3.6879440265957
9,29,1,17059,8540,0,40.424287648407,-3.6881533458219
9,29,1,17058,8663,0,40.423999064407,-3.6882034511427
9,29,1,14743,8695,0,40.42325961908,-3.6883232247276
9,29,1,14742,8778,0,40.422538246478,-3.6884337497907
9,29,1,2201,8858,0,40.422195548804,-3.6884939099939
9,29,1,2216,8896,0,40.421825825926,-3.6885537940475
9,29,1,6226,8938,0,40.421194607042,-3.6886534462994
9,29,1,7425,9008,0,40.420617796449,-3.6886935354416
9,29,1,7428,9073,0,40.420310001416,-3.6889438265839
9,29,1,7426,9114,0,40.420119328932,-3.6891929532608
9,29,1,15883,9144,0,40.419845836904,-3.6897335596464
9,29,1,7444,9200,0,40.419714216937,-3.6906539853832
9,29,1,2275,9279,0,40.419685339529,-3.6909636969665
9,29,1,2281,9306,0,40.419600733344,-3.6915533760557
9,29,1,11386,9357,0,40.419525972166,-3.6920028856083
9,29,1,11385,9396,0,40.419516364071,-3.6921029792482
9,29,1,7254,9404,0,40.419516364071,-3.6921029792482
9,29,1,5621,9444,0,40.419539435996,-3.6927633049886
9,29,1,11466,9460,0,40.419539435996,-3.6927633049886
9,29,1,11465,9483,0,40.419546826706,-3.6930333101997
9,29,1,11430,9507,0,40.419407134231,-3.6937933353059
9,29,1,7310,9551,0,40.419288518443,-3.694043185472
9,29,1,7316,9576,0,40.419196743219,-3.6943239575428
9,29,1,2289,9602,0,40.419028578412,-3.6953229635077
9,29,1,2293,9689,0,40.418972592486,-3.6956441778864
9,29,1,16774,9717,0,40.41889860311,-3.6959628487607
9,29,1,16773,9745,0,40.418852347773,-3.6961639329958
9,29,1,7537,9763,0,40.418741833508,-3.696563557513
9,29,1,14700,9799,0,40.418631559446,-3.6969231068932
9,29,1,18332,9832,0,40.418125442277,-3.6986835857392
10,19,1,17093,3,0,40.418796509011,-3.6934629148846
10,19,1,17084,42,0,40.41883872914,-3.6939336571278
10,19,1,17082,48,0,40.418297412668,-3.6940636466627
10,19,1,10311,109,0,40.41743117146,-3.694294019512
10,19,1,10310,208,0,40.417241627372,-3.6943533629351
10,19,1,10312,229,0,40.416682109488,-3.6945138047617
10,19,1,11398,293,0,40.415572633798,-3.6947428433826
10,19,1,11395,419,0,40.415446806787,-3.6946932241078
10,19,1,7620,433,0,40.41522200082,-3.6946237286025
10,19,1,5192,459,0,40.415132334732,-3.6945532658983
10,19,1,11599,471,0,40.414817742139,-3.694433344796
10,19,1,11598,507,0,40.41470993174,-3.6943839118878
10,19,1,10316,519,0,40.414332577463,-3.6942138443868
10,19,1,10315,564,0,40.413910180956,-3.6940433160084
10,19,1,7315,613,0,40.413092405141,-3.6937037218353
10,19,1,7314,708,0,40.412786763322,-3.6935933292529
10,19,1,7313,743,0,40.412607062116,-3.6935136958619
10,19,1,10323,764,0,40.412454152752,-3.693473231967
10,19,1,10322,781,0,40.411420102851,-3.6931432190535
10,19,1,7355,900,0,40.411042442662,-3.6930238429361
10,19,1,7356,943,0,40.410817642501,-3.6929531792058
10,19,1,10327,968,0,40.409460163717,-3.6924737258834
10,19,1,10326,1125,0,40.409226291213,-3.6924135796892
10,19,1,5190,1151,0,40.408929296361,-3.692363393949
10,19,1,5325,1185,0,40.408694167534,-3.6925130161695
10,19,1,8342,1213,0,40.408354099421,-3.6921335774832
10,19,1,5324,1267,0,40.408354099421,-3.6921335774832
10,19,1,17190,1280,0,40.408330303995,-3.6915935645442
10,19,1,17188,1314,0,40.407384559819,-3.6900529875572
10,19,1,8330,1482,0,40.407018231334,-3.6895436642392
10,19,1,6145,1542,0,40.406625591577,-3.68891387056
10,19,1,21252,1611,0,40.406483892795,-3.6885034851399
10,19,1,21251,1649,0,40.406448511721,-3.6883935238568
10,19,1,5570,1659,0,40.406338181484,-3.6872527895725
10,19,1,5572,1758,0,40.406338181484,-3.6872527895725
10,19,1,17234,1825,0,40.406371324189,-3.6862231165345
10,19,1,17235,1846,0,40.406371324189,-3.6862231165345
10,19,1,17233,1877,0,40.406382528173,-3.6858531808421
10,19,1,17232,1909,0,40.406393786867,-3.6854738175633
10,19,1,19569,1923,0,40.406421762169,-3.6853138250764
10,19,1,19570,1970,0,40.406506042717,-3.6847737467199
10,19,1,2632,2080,0,40.406729712814,-3.6835138319161
10,19,1,16742,2200,0,40.406954141034,-3.6821231015865
10,19,1,16743,2308,0,40.407150632184,-3.6808841089379
10,19,1,6109,2344,0,40.407190557241,-3.680223363894
10,19,1,8573,2364,0,40.407190557241,-3.680223363894
10,19,1,8574,2449,0,40.407295414119,-3.679243892845
10,19,1,6108,2457,0,40.407296064841,-3.6791331187182
10,19,1,11289,2461,0,40.407260965498,-3.678973666091
10,19,1,11288,2475,0,40.407260965498,-3.678973666091
10,19,1,8567,2479,0,40.407207793729,-3.6788234601838
10,19,1,8566,2489,0,40.407128122161,-3.6785834211949
10,19,1,8562,2511,0,40.407021542339,-3.6783230778906
10,19,1,2634,2537,0,40.406728230659,-3.6776436696069
10,19,1,2657,2603,0,40.406141719203,-3.6762636589063
10,19,1,16608,2737,0,40.40583909759,-3.6756336720148
10,19,1,16607,2800,0,40.405714494153,-3.6753731581771
10,19,1,2678,2826,0,40.405589828192,-3.6751232510698
10,19,1,2690,2851,0,40.405322711512,-3.6745831936165
10,19,1,2698,2906,0,40.404984218538,-3.6739234021713
10,19,1,2752,2973,0,40.404192201541,-3.6722432626297
10,19,1,2804,3141,0,40.403186909803,-3.6731536280729
10,19,1,6116,3276,0,40.402525820507,-3.6737433304932
10,19,1,5393,3365,0,40.402298500873,-3.6741028422994
10,19,1,6233,3405,0,40.401591656268,-3.6748134480546
10,19,1,6119,3504,0,40.401492033816,-3.6749031913254
10,19,1,4676,3518,0,40.401319924109,-3.6750640935334
10,19,1,4670,3541,0,40.401239604814,-3.6749336658364
10,19,1,4672,3555,0,40.401186193788,-3.6748235401376
10,19,1,6234,3566,0,40.400910066767,-3.674283429401
10,19,1,2920,3621,0,40.400134678858,-3.6728427669321
10,19,1,2924,3770,0,40.40009021255,-3.6727433392628
10,19,1,11276,3780,0,40.399475280775,-3.6715930093411
10,19,1,11275,3899,0,40.398798084255,-3.6703030350639
10,19,1,2977,4032,0,40.39862882209,-3.669973770297
10,19,1,2981,4066,0,40.398441780889,-3.6696030882929
10,19,1,16920,4104,0,40.398361625851,-3.6694432152352
10,19,1,17650,4120,0,40.398281300075,-3.6693127998893
10,19,1,17649,4134,0,40.39823671474,-3.6692334082188
10,19,1,16149,4142,0,40.398201144628,-3.6691529275527
10,19,1,8491,4150,0,40.397916091152,-3.6685939219326
10,19,1,2997,4207,0,40.397515082025,-3.6678334558207
10,19,1,3002,4286,0,40.397381390773,-3.6675835039485
10,19,1,3021,4312,0,40.396946936338,-3.6679338923674
10,19,1,3029,4368,0,40.396802099804,-3.668053829559
10,19,1,3031,4388,0,40.396756826022,-3.6680934454355
10,19,1,3039,4393,0,40.396521434827,-3.6682937914797
10,19,1,3051,4425,0,40.396150684723,-3.6685328603866
10,19,1,3054,4471,0,40.396096572632,-3.6685429300697
10,19,1,8338,4476,0,40.395890174951,-3.6684030252194
10,19,1,11566,4502,0,40.395719749657,-3.6682740817324
10,19,1,3126,4524,0,40.394520805182,-3.6668435604112
10,19,1,3139,4705,0,40.394359447668,-3.6667041083163
10,19,1,17999,4727,0,40.393955370655,-3.6664738919802
10,19,1,17998,4775,0,40.393604889088,-3.6663231514044
10,19,1,3201,4816,0,40.3932542308,-3.6662030457826
10,19,1,3216,4856,0,40.393011504347,-3.6661134616832
10,19,1,3229,4885,0,40.392748200824,-3.6649031458708
10,19,1,3238,4992,0,40.392572791131,-3.664073102642
10,19,1,3242,5065,0,40.392449702625,-3.6635440332165
10,19,1,3247,5112,0,40.392326733281,-3.6629937582484
10,19,1,3254,5160,0,40.392248864449,-3.6624333229362
10,19,1,3253,5209,0,40.392248864449,-3.6624333229362
10,19,1,3261,5222,0,40.392035744271,-3.6618927731952
10,19,1,3268,5264,0,40.391848723669,-3.6615139023242
10,19,1,3276,5302,0,40.391741875362,-3.6612937027649
10,19,1,3281,5324,0,40.39163485823,-3.6611029583855
10,19,1,3302,5344,0,40.391278665977,-3.6603736797095
10,19,1,4776,5418,0,40.391082356095,-3.6600430342707
10,19,1,4775,5461,0,40.390827822432,-3.6588634959933
10,19,1,10551,5565,0,40.390544092797,-3.6580630714542
10,19,1,10550,5640,0,40.390366302472,-3.6576430715272
10,19,1,4772,5680,0,40.389697219585,-3.6564830935866
10,19,1,3366,5804,0,40.389349444945,-3.6558529111158
10,19,1,6308,5870,0,40.389162123712,-3.6555235536269
10,19,1,6307,5905,0,40.388939221433,-3.6551137356404
10,19,1,3391,5947,0,40.388698474102,-3.6546731144975
10,19,1,3403,5993,0,40.388448769881,-3.6542229843039
10,19,1,3406,6041,0,40.388335097188,-3.6536139392705
10,19,1,3410,6094,0,40.388220409855,-3.6531839707705
10,19,1,5476,6133,0,40.386940683121,-3.6532635042741
10,19,1,5477,6275,0,40.386878694976,-3.6530732211457
10,19,1,3471,6292,0,40.386746886049,-3.6524840459164
10,19,1,3473,6345,0,40.386667956037,-3.6521027388208
10,19,1,3474,6378,0,40.386650330981,-3.6520330574625
10,19,1,3481,6384,0,40.38658022872,-3.6516836467711
10,19,1,3482,6415,0,40.386536254971,-3.65149353968
10,19,1,3489,6432,0,40.386474880943,-3.6511936967333
10,19,1,3492,6458,0,40.386439974585,-3.650993074162
10,19,1,3496,6476,0,40.386378711949,-3.6506732045444
10,19,1,3500,6504,0,40.386334676882,-3.6504937014633
10,19,1,3510,6520,0,40.386247288076,-3.6500133529086
10,19,1,5473,6561,0,40.38609632809,-3.6496231123892
10,19,1,5472,6599,0,40.385847271748,-3.6490540318108
10,19,1,3545,6654,0,40.385616183346,-3.6484933747404
10,19,1,3567,6708,0,40.38539387626,-3.6479728623113
10,19,1,5447,6759,0,40.385019582711,-3.6472435470031
10,19,1,5446,6834,0,40.38492132634,-3.6470929841055
10,19,1,3588,6851,0,40.38492132634,-3.6470929841055
10,19,1,3571,6940,0,40.385298354379,-3.645722886315
10,19,1,3598,7020,0,40.384764336704,-3.6445537978994
10,19,1,20616,7135,0,40.38415913011,-3.6432238268698
10,19,1,20615,7267,0,40.384114644428,-3.6431232639282
10,19,1,6569,7277,0,40.383680373879,-3.6434537161386
10,19,1,20618,7333,0,40.383282254549,-3.6437633025062
10,19,1,20617,7385,0,40.38282812739,-3.644423423375
10,19,1,3714,7461,0,40.382524695956,-3.645523221388
10,19,1,3732,7560,0,40.381999828654,-3.6475539298902
10,19,1,3740,7742,0,40.381852154709,-3.6481839642032
10,19,1,3755,7798,0,40.381539176468,-3.6493731710415
10,19,1,3764,7905,0,40.381234962622,-3.6506036834168
10,19,1,6590,8015,0,40.379875616809,-3.6520231037275
10,19,1,3878,8241,0,40.378770888292,-3.6514234423876
10,19,1,20587,8378,0,40.378161479997,-3.652453044316
10,19,1,20586,8489,0,40.378025780578,-3.6525530439726
10,19,1,6591,8506,0,40.378025780578,-3.6525530439726
10,19,1,12077,8529,0,40.378060405192,-3.6528031159808
10,19,1,12076,8536,0,40.378114343265,-3.6528236627668
10,19,1,12073,8566,0,40.377986467996,-3.653133422538
10,19,1,5594,8585,0,40.377869350588,-3.6531334695527
10,19,1,12134,8598,0,40.377192487237,-3.6533436841657
10,19,1,12135,8676,0,40.377065855475,-3.6534331663041
10,19,1,12043,8691,0,40.376466964262,-3.6541930683467
10,19,1,12059,8785,0,40.376420955309,-3.6543634305205
10,19,1,4000,8800,0,40.376420955309,-3.6543634305205
10,29,1,5533,16,0,40.377204743131,-3.6543627675275
10,29,1,6646,124,0,40.377911526911,-3.655233084405
10,29,1,3919,133,0,40.377974873512,-3.65518304378
10,29,1,3918,214,0,40.377980248806,-3.6542336216745
10,29,1,5594,307,0,40.377869350588,-3.6531334695527
10,29,1,12042,321,0,40.377709219191,-3.6527738102728
10,29,1,12079,377,0,40.377709219191,-3.6527738102728
10,29,1,12078,383,0,40.377772338678,-3.6527638174355
10,29,1,12077,416,0,40.378060405192,-3.6528031159808
10,29,1,17954,423,0,40.378114343265,-3.6528236627668
10,29,1,17955,457,0,40.378429435296,-3.6528632226648
10,29,1,5593,497,0,40.378789569887,-3.6529032177826
10,29,1,5502,595,0,40.379672451205,-3.6529034948701
10,29,1,5501,621,0,40.379897677435,-3.652903313158
10,29,1,5499,688,0,40.380510402876,-3.6528833114709
10,29,1,5492,773,0,40.381267158077,-3.6528835490059
10,29,1,10557,794,0,40.381358486748,-3.6526641322752
10,29,1,10556,860,0,40.381515817847,-3.6519234670162
10,29,1,3765,952,0,40.381234962622,-3.6506036834168
10,29,1,3764,1024,0,40.381234962622,-3.6506036834168
10,29,1,3755,1133,0,40.381539176468,-3.6493731710415
10,29,1,3740,1240,0,40.381852154709,-3.6481839642032
10,29,1,3732,1296,0,40.381999828654,-3.6475539298902
10,29,1,3714,1478,0,40.382524695956,-3.645523221388
10,29,1,20619,1577,0,40.38282812739,-3.644423423375
10,29,1,20620,1645,0,40.383084112838,-3.6437531694954
10,29,1,3658,1714,0,40.383617982752,-3.6433329555992
10,29,1,6554,1770,0,40.384061202536,-3.6430131910378
10,29,1,20615,1781,0,40.384114644428,-3.6431232639282
10,29,1,20616,1791,0,40.38415913011,-3.6432238268698
10,29,1,3598,1922,0,40.384764336704,-3.6445537978994
10,29,1,3571,2038,0,40.385298354379,-3.645722886315
10,29,1,6346,2117,0,40.3856179807,-3.6465635970088
10,29,1,6345,2134,0,40.385019582711,-3.6472435470031
10,29,1,5447,2221,0,40.385019582711,-3.6472435470031
10,29,1,3567,2296,0,40.38539387626,-3.6479728623113
10,29,1,3545,2346,0,40.385616183346,-3.6484933747404
10,29,1,5472,2400,0,40.385847271748,-3.6490540318108
10,29,1,5473,2456,0,40.38609632809,-3.6496231123892
10,29,1,3510,2493,0,40.386247288076,-3.6500133529086
10,29,1,3500,2535,0,40.386334676882,-3.6504937014633
10,29,1,3496,2551,0,40.386378711949,-3.6506732045444
10,29,1,3492,2579,0,40.386439974585,-3.650993074162
10,29,1,3489,2597,0,40.386474880943,-3.6511936967333
10,29,1,3482,2623,0,40.386536254971,-3.65149353968
10,29,1,3481,2640,0,40.38658022872,-3.6516836467711
10,29,1,3474,2670,0,40.386650330981,-3.6520330574625
10,29,1,3473,2677,0,40.386667956037,-3.6521027388208
10,29,1,3471,2710,0,40.386746886049,-3.6524840459164
10,29,1,3464,2762,0,40.386878694976,-3.6530732211457
10,29,1,5535,2911,0,40.388221487801,-3.6529931150256
10,29,1,5534,2925,0,40.388337586948,-3.6531733209613
10,29,1,10561,2941,0,40.388335097188,-3.6536139392705
10,29,1,3406,2978,0,40.388335097188,-3.6536139392705
10,29,1,3403,3031,0,40.388448769881,-3.6542229843039
10,29,1,3391,3078,0,40.388698474102,-3.6546731144975
10,29,1,6307,3124,0,40.388939221433,-3.6551137356404
10,29,1,6308,3167,0,40.389162123712,-3.6555235536269
10,29,1,3366,3202,0,40.389349444945,-3.6558529111158
10,29,1,4772,3268,0,40.389697219585,-3.6564830935866
10,29,1,4773,3391,0,40.390366302472,-3.6576430715272
10,29,1,8322,3422,0,40.390599397368,-3.6578432812695
10,29,1,8321,3426,0,40.390626255269,-3.6578729983194
10,29,1,4775,3517,0,40.390827822432,-3.6588634959933
10,29,1,8302,3621,0,40.391082356095,-3.6600430342707
10,29,1,8303,3644,0,40.391261846511,-3.6601637888855
10,29,1,3302,3664,0,40.391278665977,-3.6603736797095
10,29,1,3281,3737,0,40.39163485823,-3.6611029583855
10,29,1,3276,3757,0,40.391741875362,-3.6612937027649
10,29,1,3268,3779,0,40.391848723669,-3.6615139023242
10,29,1,3261,3818,0,40.392035744271,-3.6618927731952
10,29,1,3249,3860,0,40.392267738532,-3.662283869336
10,29,1,3239,3895,0,40.392518558581,-3.6625337614338
10,29,1,3230,3941,0,40.392741150336,-3.6629931097189
10,29,1,3226,3977,0,40.392892179395,-3.6633633886268
10,29,1,3215,4024,0,40.393051356717,-3.6638833894793
10,29,1,3211,4047,0,40.39314006801,-3.6641234498375
10,29,1,3209,4075,0,40.393246450486,-3.6644237764427
10,29,1,3203,4085,0,40.393290924125,-3.6645231886072
10,29,1,3178,4185,0,40.393681164091,-3.6655933691609
